number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0001111,Active,true,1,0,2,true,Caller 5198,Opened by  180,2/3/2016 10:20,Created by 81,2/3/2016 10:26,Updated by 95,2/3/2016 14:26,Phone,Location 56,Category 45,Subcategory 229,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 20,2/3/2016 15:32,7/3/2016 16:00
INC0001111,Awaiting User Info,true,1,0,3,true,Caller 5198,Opened by  180,2/3/2016 10:20,Created by 81,2/3/2016 10:26,Updated by 95,2/3/2016 14:26,Phone,Location 56,Category 45,Subcategory 229,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 20,2/3/2016 15:32,7/3/2016 16:00
INC0001111,Awaiting User Info,true,1,0,4,true,Caller 5198,Opened by  180,2/3/2016 10:20,Created by 81,2/3/2016 10:26,Updated by 95,2/3/2016 15:31,Phone,Location 56,Category 45,Subcategory 229,Symptom 589,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 20,2/3/2016 15:32,7/3/2016 16:00
INC0001111,Awaiting User Info,true,1,0,5,true,Caller 5198,Opened by  180,2/3/2016 10:20,Created by 81,2/3/2016 10:26,Updated by 95,2/3/2016 15:32,Phone,Location 56,Category 45,Subcategory 229,Symptom 589,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 20,2/3/2016 15:32,7/3/2016 16:00
INC0001111,Resolved,true,1,0,6,true,Caller 5198,Opened by  180,2/3/2016 10:20,Created by 81,2/3/2016 10:26,Updated by 95,2/3/2016 15:32,Phone,Location 56,Category 45,Subcategory 229,Symptom 589,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 20,2/3/2016 15:32,7/3/2016 16:00
INC0001111,Closed,false,1,0,7,true,Caller 5198,Opened by  180,2/3/2016 10:20,Created by 81,2/3/2016 10:26,Updated by 908,7/3/2016 16:00,Phone,Location 56,Category 45,Subcategory 229,Symptom 589,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 20,2/3/2016 15:32,7/3/2016 16:00
INC0001112,Awaiting User Info,true,0,0,0,true,Caller 4162,Opened by  433,2/3/2016 10:20,?,?,Updated by 908,2/3/2016 10:20,Phone,Location 204,Category 45,Subcategory 220,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 193,true,false,Do Not Notify,?,?,?,?,code 2,Resolved by 184,30/3/2016 16:23,4/4/2016 16:59
INC0001112,Awaiting User Info,true,0,0,1,true,Caller 4162,Opened by  433,2/3/2016 10:20,?,?,Updated by 486,3/3/2016 10:18,Phone,Location 204,Category 45,Subcategory 220,?,?,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,true,true,Do Not Notify,?,?,?,?,code 2,Resolved by 184,30/3/2016 16:23,4/4/2016 16:59
INC0001112,Awaiting User Info,true,0,0,4,true,Caller 4162,Opened by  433,2/3/2016 10:20,?,?,Updated by 775,11/3/2016 10:49,Phone,Location 204,Category 45,Subcategory 220,?,?,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,true,true,Do Not Notify,Problem ID  9,?,?,?,code 2,Resolved by 184,30/3/2016 16:23,4/4/2016 16:59
INC0001112,Resolved,true,0,0,11,true,Caller 4162,Opened by  433,2/3/2016 10:20,?,?,Updated by 804,30/3/2016 16:23,Phone,Location 204,Category 45,Subcategory 220,?,?,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,true,true,Do Not Notify,Problem ID  9,?,?,?,code 2,Resolved by 184,30/3/2016 16:23,4/4/2016 16:59
INC0001112,Closed,false,0,0,12,false,Caller 4162,Opened by  433,2/3/2016 10:20,?,?,Updated by 908,4/4/2016 16:59,Phone,Location 204,Category 45,Subcategory 220,?,?,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,true,true,Do Not Notify,Problem ID  9,?,?,?,code 2,Resolved by 184,30/3/2016 16:23,4/4/2016 16:59
INC0001113,New,true,0,0,0,true,Caller 4021,Opened by  131,2/3/2016 10:24,Created by 62,2/3/2016 10:27,Updated by 265,2/3/2016 10:27,Phone,Location 204,Category 24,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,7/3/2016 11:07,23/5/2016 11:07
INC0001113,New,true,1,0,1,true,Caller 4021,Opened by  131,2/3/2016 10:24,Created by 62,2/3/2016 10:27,Updated by 750,2/3/2016 10:34,Phone,Location 204,Category 24,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,7/3/2016 11:07,23/5/2016 11:07
INC0001113,Resolved,true,1,0,3,true,Caller 4021,Opened by  131,2/3/2016 10:24,Created by 62,2/3/2016 10:27,Updated by 213,7/3/2016 11:07,Phone,Location 204,Category 24,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,7/3/2016 11:07,23/5/2016 11:07
INC0001113,Closed,false,1,0,4,false,Caller 4021,Opened by  131,2/3/2016 10:24,Created by 62,2/3/2016 10:27,Updated by 908,23/5/2016 11:07,Phone,Location 204,Category 24,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,7/3/2016 11:07,23/5/2016 11:07
INC0001114,Resolved,true,0,0,0,true,Caller 567,Opened by  301,2/3/2016 10:26,?,?,Updated by 908,2/3/2016 10:26,Phone,Location 143,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,true,false,Do Not Notify,?,?,?,?,code 1,Resolved by 133,?,7/3/2016 11:00
INC0001114,Closed,false,0,0,1,true,Caller 567,Opened by  301,2/3/2016 10:26,?,?,Updated by 908,7/3/2016 11:00,Phone,Location 143,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,true,false,Do Not Notify,?,?,?,?,code 1,Resolved by 133,?,7/3/2016 11:00
INC0001115,New,true,0,0,0,true,Caller 4733,Opened by  180,2/3/2016 10:26,Created by 81,2/3/2016 10:36,Updated by 340,2/3/2016 10:36,Phone,Location 56,Category 42,Subcategory 31,Symptom 212,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 155,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,7/3/2016 10:43,24/3/2016 18:40
INC0001115,New,true,1,0,1,true,Caller 4733,Opened by  180,2/3/2016 10:26,Created by 81,2/3/2016 10:36,Updated by 860,2/3/2016 11:33,Phone,Location 56,Category 42,Subcategory 31,Symptom 212,?,2 - Medium,2 - Medium,3 - Moderate,Group 15,Resolver 155,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,7/3/2016 10:43,24/3/2016 18:40
INC0001115,New,true,2,0,2,true,Caller 4733,Opened by  180,2/3/2016 10:26,Created by 81,2/3/2016 10:36,Updated by 164,2/3/2016 14:29,Phone,Location 56,Category 45,Subcategory 229,Symptom 212,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,7/3/2016 10:43,24/3/2016 18:40
INC0001115,Active,true,2,0,3,true,Caller 4733,Opened by  180,2/3/2016 10:26,Created by 81,2/3/2016 10:36,Updated by 608,2/3/2016 14:32,Phone,Location 56,Category 45,Subcategory 229,Symptom 212,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,7/3/2016 10:43,24/3/2016 18:40
INC0001115,Awaiting User Info,true,2,0,4,true,Caller 4733,Opened by  180,2/3/2016 10:26,Created by 81,2/3/2016 10:36,Updated by 608,3/3/2016 09:50,Phone,Location 56,Category 45,Subcategory 229,Symptom 212,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,7/3/2016 10:43,24/3/2016 18:40
INC0001115,Resolved,true,2,0,6,true,Caller 4733,Opened by  180,2/3/2016 10:26,Created by 81,2/3/2016 10:36,Updated by 608,7/3/2016 10:43,Phone,Location 56,Category 45,Subcategory 229,Symptom 212,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,7/3/2016 10:43,24/3/2016 18:40
INC0001115,Closed,false,2,0,7,false,Caller 4733,Opened by  180,2/3/2016 10:26,Created by 81,2/3/2016 10:36,Updated by 908,24/3/2016 18:40,Phone,Location 56,Category 45,Subcategory 229,Symptom 212,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,7/3/2016 10:43,24/3/2016 18:40
INC0001116,New,true,0,0,0,true,Caller 367,Opened by  79,2/3/2016 10:29,?,?,Updated by 908,2/3/2016 10:29,Phone,Location 143,Category 53,Subcategory 46,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 220,10/3/2016 16:35,24/3/2016 18:50
INC0001116,Active,true,0,0,1,true,Caller 367,Opened by  79,2/3/2016 10:29,?,?,Updated by 958,3/3/2016 16:34,Phone,Location 143,Category 53,Subcategory 46,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 220,10/3/2016 16:35,24/3/2016 18:50
INC0001116,Resolved,true,0,0,4,true,Caller 367,Opened by  79,2/3/2016 10:29,?,?,Updated by 958,10/3/2016 16:35,Phone,Location 143,Category 53,Subcategory 46,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,Resolver 241,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 220,10/3/2016 16:35,24/3/2016 18:50
INC0001116,Closed,false,0,0,5,false,Caller 367,Opened by  79,2/3/2016 10:29,?,?,Updated by 908,24/3/2016 18:50,Phone,Location 143,Category 53,Subcategory 46,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,Resolver 241,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 220,10/3/2016 16:35,24/3/2016 18:50
INC0001117,Active,true,0,0,0,true,Caller 3323,Opened by  468,2/3/2016 10:31,?,?,Updated by 908,2/3/2016 10:31,Phone,Location 51,Category 53,Subcategory 225,Symptom 273,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,false,Do Not Notify,?,?,?,?,?,Resolved by 87,27/4/2016 10:16,2/5/2016 11:07
INC0001117,Resolved,true,0,0,19,true,Caller 3323,Opened by  468,2/3/2016 10:31,?,?,Updated by 360,27/4/2016 10:16,Phone,Location 51,Category 53,Subcategory 225,Symptom 273,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,true,Do Not Notify,?,?,?,?,?,Resolved by 87,27/4/2016 10:16,2/5/2016 11:07
INC0001117,Closed,false,0,0,20,false,Caller 3323,Opened by  468,2/3/2016 10:31,?,?,Updated by 908,2/5/2016 11:07,Phone,Location 51,Category 53,Subcategory 225,Symptom 273,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,true,Do Not Notify,?,?,?,?,?,Resolved by 87,27/4/2016 10:16,2/5/2016 11:07
INC0001118,Active,true,0,0,0,true,Caller 3334,Opened by  468,2/3/2016 10:33,?,?,Updated by 908,2/3/2016 10:33,Phone,Location 55,Category 53,Subcategory 225,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,false,Do Not Notify,?,?,?,?,?,Resolved by 87,11/5/2016 16:17,16/5/2016 17:07
INC0001118,Resolved,true,0,0,24,true,Caller 3334,Opened by  468,2/3/2016 10:33,?,?,Updated by 360,11/5/2016 16:17,Phone,Location 55,Category 53,Subcategory 225,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,true,Do Not Notify,?,?,?,?,?,Resolved by 87,11/5/2016 16:17,16/5/2016 17:07
INC0001118,Closed,false,0,0,25,false,Caller 3334,Opened by  468,2/3/2016 10:33,?,?,Updated by 908,16/5/2016 17:07,Phone,Location 55,Category 53,Subcategory 225,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,true,Do Not Notify,?,?,?,?,?,Resolved by 87,11/5/2016 16:17,16/5/2016 17:07
INC0001119,Resolved,true,0,0,0,true,Caller 2444,Opened by  40,2/3/2016 10:35,?,?,Updated by 908,2/3/2016 10:35,Phone,Location 161,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 21,?,7/3/2016 11:00
INC0001119,Closed,false,0,0,1,true,Caller 2444,Opened by  40,2/3/2016 10:35,?,?,Updated by 908,7/3/2016 11:00,Phone,Location 161,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 21,?,7/3/2016 11:00
INC0001120,New,true,0,0,0,true,Caller 3218,Opened by  24,2/3/2016 10:35,?,?,Updated by 908,2/3/2016 10:35,Phone,Location 161,Category 20,Subcategory 103,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 15,2/3/2016 10:56,7/3/2016 11:00
INC0001120,Active,true,0,0,1,true,Caller 3218,Opened by  24,2/3/2016 10:35,?,?,Updated by 60,2/3/2016 10:37,Phone,Location 161,Category 20,Subcategory 103,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 15,2/3/2016 10:56,7/3/2016 11:00
INC0001120,Resolved,true,0,0,2,true,Caller 3218,Opened by  24,2/3/2016 10:35,?,?,Updated by 60,2/3/2016 10:56,Phone,Location 161,Category 20,Subcategory 103,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 15,2/3/2016 10:56,7/3/2016 11:00
INC0001120,Closed,false,0,0,3,true,Caller 3218,Opened by  24,2/3/2016 10:35,?,?,Updated by 908,7/3/2016 11:00,Phone,Location 161,Category 20,Subcategory 103,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 15,2/3/2016 10:56,7/3/2016 11:00
INC0001121,Active,true,0,0,0,true,Caller 3781,Opened by  468,2/3/2016 10:36,?,?,Updated by 908,2/3/2016 10:36,Phone,Location 93,Category 53,Subcategory 225,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 87,11/4/2016 17:43,16/4/2016 18:07
INC0001121,Resolved,true,0,0,14,true,Caller 3781,Opened by  468,2/3/2016 10:36,?,?,Updated by 360,11/4/2016 17:43,Phone,Location 93,Category 53,Subcategory 225,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 87,11/4/2016 17:43,16/4/2016 18:07
INC0001121,Closed,false,0,0,15,false,Caller 3781,Opened by  468,2/3/2016 10:36,?,?,Updated by 908,16/4/2016 18:07,Phone,Location 93,Category 53,Subcategory 225,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 87,11/4/2016 17:43,16/4/2016 18:07
INC0001122,New,true,0,0,0,true,Caller 1359,Opened by  131,2/3/2016 10:36,Created by 62,2/3/2016 10:40,Updated by 265,2/3/2016 10:40,Phone,Location 204,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,8/3/2016 12:10,23/5/2016 11:07
INC0001122,New,true,0,0,1,true,Caller 1359,Opened by  131,2/3/2016 10:36,Created by 62,2/3/2016 10:40,Updated by 265,2/3/2016 11:53,Phone,Location 204,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,8/3/2016 12:10,23/5/2016 11:07
INC0001122,New,true,1,0,2,true,Caller 1359,Opened by  131,2/3/2016 10:36,Created by 62,2/3/2016 10:40,Updated by 746,3/3/2016 02:32,Phone,Location 204,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,8/3/2016 12:10,23/5/2016 11:07
INC0001122,New,true,2,0,3,true,Caller 1359,Opened by  131,2/3/2016 10:36,Created by 62,2/3/2016 10:40,Updated by 746,3/3/2016 02:32,Phone,Location 204,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,8/3/2016 12:10,23/5/2016 11:07
INC0001122,New,true,2,0,4,true,Caller 1359,Opened by  131,2/3/2016 10:36,Created by 62,2/3/2016 10:40,Updated by 88,4/3/2016 09:26,Phone,Location 204,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,8/3/2016 12:10,23/5/2016 11:07
INC0001122,New,true,2,0,6,true,Caller 1359,Opened by  131,2/3/2016 10:36,Created by 62,2/3/2016 10:40,Updated by 213,8/3/2016 12:10,Phone,Location 204,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,8/3/2016 12:10,23/5/2016 11:07
INC0001122,Resolved,true,2,0,7,true,Caller 1359,Opened by  131,2/3/2016 10:36,Created by 62,2/3/2016 10:40,Updated by 213,8/3/2016 12:10,Phone,Location 204,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,8/3/2016 12:10,23/5/2016 11:07
INC0001122,Closed,false,2,0,8,false,Caller 1359,Opened by  131,2/3/2016 10:36,Created by 62,2/3/2016 10:40,Updated by 908,23/5/2016 11:07,Phone,Location 204,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 53,8/3/2016 12:10,23/5/2016 11:07
INC0001123,New,true,0,0,0,true,Caller 681,?,2/3/2016 10:36,Created by 18,2/3/2016 10:53,Updated by 77,2/3/2016 10:53,Phone,Location 204,Category 43,Subcategory 105,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 43,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,4/3/2016 17:00,9/3/2016 18:00
INC0001123,New,true,1,0,1,true,Caller 681,?,2/3/2016 10:36,Created by 18,2/3/2016 10:53,Updated by 190,2/3/2016 11:44,Phone,Location 204,Category 43,Subcategory 105,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,4/3/2016 17:00,9/3/2016 18:00
INC0001123,New,true,2,0,2,true,Caller 681,?,2/3/2016 10:36,Created by 18,2/3/2016 10:53,Updated by 699,3/3/2016 14:47,Phone,Location 204,Category 43,Subcategory 105,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,4/3/2016 17:00,9/3/2016 18:00
INC0001123,New,true,3,0,3,true,Caller 681,?,2/3/2016 10:36,Created by 18,2/3/2016 10:53,Updated by 451,4/3/2016 11:58,Phone,Location 204,Category 43,Subcategory 105,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,4/3/2016 17:00,9/3/2016 18:00
INC0001123,Resolved,true,3,0,4,true,Caller 681,?,2/3/2016 10:36,Created by 18,2/3/2016 10:53,Updated by 699,4/3/2016 17:00,Phone,Location 204,Category 43,Subcategory 105,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,4/3/2016 17:00,9/3/2016 18:00
INC0001123,Closed,false,3,0,5,true,Caller 681,?,2/3/2016 10:36,Created by 18,2/3/2016 10:53,Updated by 908,9/3/2016 18:00,Phone,Location 204,Category 43,Subcategory 105,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,4/3/2016 17:00,9/3/2016 18:00
INC0001124,New,true,0,0,0,true,Caller 4733,Opened by  180,2/3/2016 10:37,?,?,Updated by 908,2/3/2016 10:37,Phone,Location 56,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 107,4/3/2016 10:23,9/3/2016 11:00
INC0001124,Resolved,true,0,0,1,true,Caller 4733,Opened by  180,2/3/2016 10:37,?,?,Updated by 451,4/3/2016 10:23,Phone,Location 56,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 107,4/3/2016 10:23,9/3/2016 11:00
INC0001124,Closed,false,0,0,2,true,Caller 4733,Opened by  180,2/3/2016 10:37,?,?,Updated by 908,9/3/2016 11:00,Phone,Location 56,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 107,4/3/2016 10:23,9/3/2016 11:00
INC0001125,New,true,0,0,0,true,Caller 322,Opened by  301,2/3/2016 10:37,Created by 129,2/3/2016 10:50,Updated by 573,2/3/2016 10:50,Phone,Location 204,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,2/3/2016 15:17,7/3/2016 16:00
INC0001125,Active,true,0,0,1,true,Caller 322,Opened by  301,2/3/2016 10:37,Created by 129,2/3/2016 10:50,Updated by 465,2/3/2016 12:41,Phone,Location 204,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,2/3/2016 15:17,7/3/2016 16:00
INC0001125,Resolved,true,0,0,2,true,Caller 322,Opened by  301,2/3/2016 10:37,Created by 129,2/3/2016 10:50,Updated by 465,2/3/2016 15:17,Phone,Location 204,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,2/3/2016 15:17,7/3/2016 16:00
INC0001125,Closed,false,0,0,3,true,Caller 322,Opened by  301,2/3/2016 10:37,Created by 129,2/3/2016 10:50,Updated by 908,7/3/2016 16:00,Phone,Location 204,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,2/3/2016 15:17,7/3/2016 16:00
INC0001126,New,true,0,0,0,true,Caller 104,?,2/3/2016 10:39,Created by 89,2/3/2016 10:43,Updated by 370,2/3/2016 10:43,Phone,Location 15,Category 23,Subcategory 3,Symptom 470,?,2 - Medium,1 - High,2 - High,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 107,2/3/2016 11:06,7/3/2016 12:00
INC0001126,Active,true,0,0,1,true,Caller 104,?,2/3/2016 10:39,Created by 89,2/3/2016 10:43,Updated by 336,2/3/2016 10:46,Phone,Location 15,Category 23,Subcategory 3,Symptom 470,?,2 - Medium,1 - High,2 - High,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 107,2/3/2016 11:06,7/3/2016 12:00
INC0001126,Active,true,0,0,2,true,Caller 104,?,2/3/2016 10:39,Created by 89,2/3/2016 10:43,Updated by 451,2/3/2016 11:04,Phone,Location 15,Category 23,Subcategory 3,Symptom 470,?,2 - Medium,1 - High,2 - High,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 107,2/3/2016 11:06,7/3/2016 12:00
INC0001126,Resolved,true,0,0,3,true,Caller 104,?,2/3/2016 10:39,Created by 89,2/3/2016 10:43,Updated by 451,2/3/2016 11:06,Phone,Location 15,Category 23,Subcategory 3,Symptom 470,?,2 - Medium,1 - High,2 - High,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 107,2/3/2016 11:06,7/3/2016 12:00
INC0001126,Closed,false,0,0,4,false,Caller 104,?,2/3/2016 10:39,Created by 89,2/3/2016 10:43,Updated by 908,7/3/2016 12:00,Phone,Location 15,Category 23,Subcategory 3,Symptom 470,?,2 - Medium,1 - High,2 - High,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 107,2/3/2016 11:06,7/3/2016 12:00
INC0001127,Active,true,0,0,0,true,Caller 4330,Opened by  468,2/3/2016 10:39,Created by 188,2/3/2016 10:42,Updated by 798,2/3/2016 10:42,Phone,Location 41,Category 53,Subcategory 225,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 216,26/4/2016 14:50,1/5/2016 15:07
INC0001127,Active,true,0,0,1,true,Caller 4330,Opened by  468,2/3/2016 10:39,Created by 188,2/3/2016 10:42,Updated by 798,2/3/2016 10:42,Phone,Location 41,Category 53,Subcategory 225,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 216,26/4/2016 14:50,1/5/2016 15:07
INC0001127,Active,true,0,0,2,true,Caller 4330,Opened by  468,2/3/2016 10:39,Created by 188,2/3/2016 10:42,Updated by 798,2/3/2016 10:43,Phone,Location 41,Category 53,Subcategory 225,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 216,26/4/2016 14:50,1/5/2016 15:07
